molecule,Compound,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
Molecule144,CCCCCCCCCCSCCCCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],6,0,0,0,0,22,1,-2,490.783,4.36,1023.137,724.101,117.511,152.608,28.917,1830.507,2,5.9,0.010387,0.0081552,0.7073142,54.434,18.74,23.39,7.917,7.602,-9.073,-7.169,-6.996,761.281,-2.257,530.543,-1.035,8.911,0.147,5,1.404,1,100,0,0,66.414,3,1,10,0,10,3,34,1,0
Molecule144,CCCCCCCCCCSCCCCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],6,0,0,0,0,22,1,-2,490.783,6.656,1027.866,727.949,115.942,157.313,26.661,1836.643,2,5.9,0.0241195,0.0081177,0.7056322,54.725,18.833,23.658,7.949,7.648,-9.149,-7.169,-7.045,787.802,-2.249,535.106,-0.99,8.927,0.291,5,1.42,1,100,0,0,67.357,3,1,10,0,10,3,34,1,0
Molecule144,CCCCCCCCCCSCCCCCCCCCCC1=C(O)C([O])c2ccccc2C1[O],6,0,0,0,0,22,1,-2,490.783,5.768,1036.995,741.45,122.004,153.708,19.834,1843.808,2,5.9,0.0180442,0.0080462,0.7012379,54.977,18.946,23.624,7.985,7.619,-9.285,-7.169,-7.099,690.132,-2.368,425.504,-1.114,8.786,0.15,5,1.438,1,100,0,0,66.887,3,1,10,0,10,3,34,1,0
Molecule145,Cc1ccc(SCCCCCCCCCCC2=C(O)C([O])c3ccccc3C2[O])cc1,2,0,0,0,0,14,1,-2,440.64,6.292,868.138,422.943,121.993,296.801,26.401,1542.067,2,5.9,0.0256705,0.0096112,0.743553,49.405,16.561,22.497,10.319,5.913,-7.573,-6.511,-7.097,690.306,-1.687,462.378,-1.378,8.477,0.103,6,0.969,1,100,0,0,66.863,3,1,16,0,16,3,31,1,0
Molecule145,Cc1ccc(SCCCCCCCCCCC2=C(O)C([O])c3ccccc3C2[O])cc1,2,0,0,0,0,14,1,-2,440.64,5.348,868.684,438.4,110.571,293.298,26.415,1544.556,2,5.9,0.0185152,0.0096052,0.7438849,49.471,16.476,22.362,10.219,6.004,-7.582,-6.511,-7.075,885.832,-1.548,605.54,-1.18,8.433,0.214,6,0.976,1,100,0,0,65.098,3,1,16,0,16,3,31,1,0.001
Molecule145,Cc1ccc(SCCCCCCCCCCC2=C(O)C([O])c3ccccc3C2[O])cc1,1,0,0,0,0,14,1,-2,440.64,4.608,852.074,422.006,112.056,283.127,34.884,1528.432,2,5.9,0.0138904,0.0097924,0.753099,48.728,16.238,22.12,10.122,5.917,-7.323,-6.511,-6.877,857.572,-1.512,650.607,-1.243,8.568,0.229,6,0.937,1,100,0,0,65.762,3,1,16,0,16,3,31,1,0.001
Molecule145,Cc1ccc(SCCCCCCCCCCC2=C(O)C([O])c3ccccc3C2[O])cc1,2,0,0,0,0,14,1,-2,440.64,6.736,862.827,427.855,116.88,291.839,26.253,1538.826,2,5.9,0.029485,0.0096704,0.747081,49.227,16.425,22.472,10.237,5.923,-7.477,-6.511,-7.016,771.839,-1.612,520.705,-1.301,8.481,0.229,6,0.962,1,100,0,0,65.815,3,1,16,0,16,3,31,1,0.001
Molecule145,Cc1ccc(SCCCCCCCCCCC2=C(O)C([O])c3ccccc3C2[O])cc1,1,0,0,0,0,14,1,-2,440.64,6.044,855.697,407.489,116.674,293.546,37.988,1529.357,2,5.9,0.0238843,0.0097509,0.7502121,48.865,16.4,22.344,10.235,5.913,-7.401,-6.511,-6.974,775.319,-1.569,606.723,-1.292,8.568,0.159,6,0.938,1,100,0,0,67.031,3,1,16,0,16,3,31,1,0.001
Molecule145,Cc1ccc(SCCCCCCCCCCC2=C(O)C([O])c3ccccc3C2[O])cc1,2,0,0,0,0,14,1,-2,440.64,5.9,864.511,422.693,116.409,287.533,37.875,1539.343,2,5.9,0.0226123,0.0096515,0.7457927,49.207,16.49,22.412,10.213,5.968,-7.558,-6.511,-7.017,779.81,-1.583,609.652,-1.308,8.538,0.154,6,0.963,1,100,0,0,66.252,3,1,16,0,16,3,31,1,0.001
Molecule145,Cc1ccc(SCCCCCCCCCCC2=C(O)C([O])c3ccccc3C2[O])cc1,2,0,0,0,0,14,1,-2,440.64,6.445,866.92,422.724,116.442,301.293,26.462,1541.296,2,5.9,0.0269464,0.0096247,0.744349,49.417,16.539,22.503,10.309,5.952,-7.551,-6.511,-7.106,779.258,-1.616,527.505,-1.26,8.467,0.169,6,0.968,1,100,0,0,67.181,3,1,16,0,16,3,31,1,0.001
Molecule145,Cc1ccc(SCCCCCCCCCCC2=C(O)C([O])c3ccccc3C2[O])cc1,2,0,0,0,0,14,1,-2,440.64,6.704,870.314,424.772,122.073,297.063,26.406,1543.616,2,5.9,0.0291127,0.0095872,0.7421902,49.469,16.591,22.56,10.326,5.922,-7.611,-6.511,-7.12,689.101,-1.693,461.536,-1.379,8.43,0.157,6,0.973,1,100,0,0,66.956,3,1,16,0,16,3,31,1,0
Molecule146,OC1=C(CCCCCCCCCCOc2ccc(cc2)C3CCCCC3)C([O])c4ccccc4C1[O],2,0,0,0,0,14,1,-2,492.697,5.518,878.411,575.547,73.757,229.106,0,1678.122,2,6.15,0.0181442,0.0099013,0.7774692,54.203,16.499,23.971,9.792,6.845,-7.55,-7.44,-6.225,1979.069,-1.094,1034.64,-0.728,8.663,0.226,7,1.31,1,100,0,0,70.461,4,1,22,0,22,9,36,2,0.003
Molecule146,OC1=C(CCCCCCCCCCOc2ccc(cc2)C3CCCCC3)C([O])c4ccccc4C1[O],4,0,0,0,0,14,1,-2,492.697,4.958,977.516,571.624,121.987,283.904,0,1746.97,2,6.15,0.0140719,0.0088975,0.7176262,57.482,18.542,25.048,10.731,6.98,-9.328,-7.44,-7.455,690.392,-1.859,331.46,-1.423,8.906,0.167,7,1.466,1,100,0,0,74.601,4,1,22,0,22,9,36,2,0
Molecule146,OC1=C(CCCCCCCCCCOc2ccc(cc2)C3CCCCC3)C([O])c4ccccc4C1[O],4,0,0,0,0,14,1,-2,492.697,3.777,973.184,573.417,117.036,282.732,0,1742.014,2,6.15,0.0081905,0.0089371,0.7194564,57.272,18.425,24.878,10.679,6.983,-9.25,-7.44,-7.42,769.222,-1.788,372.55,-1.336,8.898,0.14,7,1.453,1,100,0,0,74.049,4,1,22,0,22,9,36,2,0
Molecule146,OC1=C(CCCCCCCCCCOc2ccc(cc2)C3CCCCC3)C([O])c4ccccc4C1[O],4,0,0,0,0,14,1,-2,492.697,5.59,962.702,556.89,117.158,288.655,0,1732.592,2,6.15,0.0180375,0.0090344,0.7246649,56.952,18.306,24.943,10.695,6.932,-9.061,-7.44,-7.364,767.176,-1.768,371.48,-1.318,8.897,0.145,7,1.43,1,100,0,0,74.852,4,1,22,0,22,9,36,2,0
Molecule146,OC1=C(CCCCCCCCCCOc2ccc(cc2)C3CCCCC3)C([O])c4ccccc4C1[O],4,0,0,0,0,14,1,-2,492.697,3.814,966.609,561.352,117.031,288.226,0,1738.001,2,6.15,0.008368,0.0089979,0.7232374,57.164,18.373,24.876,10.701,6.966,-9.131,-7.44,-7.385,769.304,-1.772,372.594,-1.317,8.933,0.154,7,1.444,1,100,0,0,74.844,4,1,22,0,22,9,36,2,0
Molecule146,OC1=C(CCCCCCCCCCOc2ccc(cc2)C3CCCCC3)C([O])c4ccccc4C1[O],4,0,0,0,0,14,1,-2,492.697,5.785,959.567,568.421,108.286,282.861,0,1733.744,2,6.15,0.0193036,0.0090639,0.7273547,56.942,18.177,24.922,10.588,6.995,-9.004,-7.44,-7.293,931.156,-1.645,458.001,-1.175,8.892,0.253,7,1.435,1,100,0,0,72.17,4,1,22,0,22,9,36,2,0
Molecule146,OC1=C(CCCCCCCCCCOc2ccc(cc2)C3CCCCC3)C([O])c4ccccc4C1[O],4,0,0,0,0,14,1,-2,492.697,6.782,976.159,570.74,122.002,283.417,0,1745.829,2,6.15,0.0263452,0.0089098,0.7183108,57.431,18.518,25.202,10.725,6.973,-9.303,-7.44,-7.442,690.17,-1.857,331.345,-1.425,8.899,0.169,7,1.463,1,100,0,0,74.628,4,1,22,0,22,9,36,2,0
Molecule146,OC1=C(CCCCCCCCCCOc2ccc(cc2)C3CCCCC3)C([O])c4ccccc4C1[O],4,0,0,0,0,14,1,-2,492.697,7.277,971.803,568.137,116.234,287.432,0,1742.806,2,6.15,0.0303815,0.0089498,0.7206973,57.349,18.443,25.221,10.702,6.999,-9.225,-7.44,-7.422,782.81,-1.772,379.669,-1.305,8.917,0.296,7,1.456,1,100,0,0,75.13,4,1,22,0,22,9,36,2,0
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,2.387,718.181,33.887,175.824,508.47,0,1311.746,3,10.15,0.0043439,0.0244789,0.8069208,47.987,15.936,26.485,19.391,2.475,-4.94,-5.379,-7.081,213.088,-1.538,93.026,-2.489,9.84,1.075,8,0.006,2,83.112,0,0,128.273,7,0,26,0,26,4,33,1,0.016
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,2.564,674.386,19.348,184.431,470.607,0,1281.748,3,10.15,0.0051279,0.0260686,0.8461716,46.425,15.405,26.083,19.086,2.246,-4.269,-5.379,-6.265,176.581,-1.455,75.925,-2.781,9.598,1.278,8,-0.012,2,80.309,0,0,128.836,7,0,26,0,26,4,33,1,0.039
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,1,5,-2,440.454,4.062,685.527,19.282,166.959,499.286,0,1250.677,2.5,10.2,0.013195,0.0235259,0.8189122,48.024,15.107,26.024,19.389,2.21,-5.052,-5.309,-6.843,258.598,-1.157,114.675,-2.742,8.6,1.262,4,0.036,3,83.068,0,0,106.071,7,0,32,5,27,6,33,0,0.007
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,2.29,717.403,35.998,174.643,506.761,0,1310.985,3,10.15,0.0040011,0.0245055,0.807484,47.941,15.907,26.457,19.369,2.477,-4.928,-5.379,-7.064,218.654,-1.524,95.655,-2.473,9.814,1.068,8,0.005,2,83.326,0,0,127.625,7,0,26,0,26,4,33,1,0.017
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,3,4,-2,440.454,7.537,616.694,37.078,172.736,406.88,0,1139.618,3,9.2,0.049842,0.0258392,0.8555949,41.413,13.597,24.313,17.94,1.777,-3.976,-5.354,-5.809,227.952,-1.19,100.059,-2.982,8.498,1.965,5,-0.096,3,79.551,0,0,118.842,7,0,30,7,23,7,33,0,0.049
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,2.286,683.036,29.404,185.112,468.52,0,1288.075,3,10.15,0.0040554,0.0257385,0.8382028,46.659,15.455,26.12,19.098,2.265,-4.4,-5.379,-6.384,173.975,-1.494,74.715,-2.801,9.591,1.273,8,-0.008,2,80.308,0,0,128.063,7,0,26,0,26,4,33,1,0.028
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,1,4,-2,440.454,6.295,682.198,22.508,163.416,496.274,0,1247.361,1.5,10.2,0.0317725,0.018312,0.8214523,47.863,14.8,24.755,17.871,2.278,-4.869,-5.312,-6.788,279.398,-1.111,124.676,-2.687,8.925,1.238,5,-0.015,3,84.067,0,0,104.54,7,0,31,4,27,6,33,0,0.012
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,2.286,718.299,36.576,176.86,504.862,0,1311.639,3,10.15,0.0039834,0.0244749,0.8067446,47.949,15.918,26.465,19.373,2.462,-4.942,-5.379,-7.067,208.322,-1.55,90.778,-2.521,9.801,1.06,8,0.006,2,82.864,0,0,127.787,7,0,26,0,26,4,33,1,0.015
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,1,4,-1,440.454,6.504,654.774,17.653,147.734,489.386,0,1224.177,1.5,10.2,0.0345583,0.0190789,0.8452201,46.869,14.421,24.443,17.652,2.261,-4.426,-5.312,-6.37,393.492,-0.875,180.519,-2.422,9.163,1.263,5,-0.049,3,86.631,0,0,102.57,7,0,31,4,27,6,33,0,0.062
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,2.613,698.279,37.475,167.751,493.053,0,1287.668,3,10.15,0.005301,0.0251766,0.819732,46.877,15.522,26.091,19.183,2.386,-4.633,-5.379,-6.8,254.164,-1.402,112.551,-2.394,9.471,1.275,8,-0.034,2,83.965,0,0,127.309,7,0,26,0,26,4,33,1,0.041
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,2.368,719.492,34.884,178.664,505.944,0,1313.171,3,10.15,0.0042686,0.0244343,0.8060337,48.02,15.954,26.502,19.396,2.459,-4.961,-5.379,-7.083,200.275,-1.571,86.994,-2.55,9.84,1.068,8,0.008,2,82.54,0,0,128.388,7,0,26,0,26,4,33,1,0.014
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,2,5,-2,440.454,7.186,696.896,162.128,141.935,392.833,0,1238.283,2,9.45,0.0417071,0.0191769,0.8002223,45.869,13.98,24.115,16.83,2.5,-5.263,-5.112,-6.638,446.611,-1.035,206.998,-2.56,7.715,1.611,8,0.062,3,89.013,0,0,107.043,7,0,32,7,22,9,33,1,0.007
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,2.574,690.563,27.205,168.832,494.526,0,1280.86,3,10.15,0.0051738,0.0254579,0.8259675,46.618,15.469,26.03,19.182,2.349,-4.515,-5.379,-6.706,248.237,-1.388,109.717,-2.409,9.488,1.28,8,-0.041,2,83.561,0,0,128.072,7,0,26,0,26,4,33,1,0.052
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,3.198,688.573,26.317,170.992,491.264,0,1280.014,3,10.15,0.0079887,0.0255315,0.8279893,46.553,15.452,26.059,19.169,2.328,-4.484,-5.379,-6.658,236.8,-1.401,104.263,-2.46,9.447,1.074,8,-0.04,2,83.071,0,0,127.842,7,0,26,0,26,4,33,1,0.05
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,3.101,718.502,33.547,184.526,500.43,0,1310.099,3,10.15,0.0073382,0.024468,0.8058847,47.845,15.928,26.501,19.396,2.394,-4.945,-5.379,-7.06,176.215,-1.632,75.755,-2.677,9.666,1.167,8,0.001,2,81.161,0,0,127.084,7,0,26,0,26,4,33,1,0.011
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,2,5,-2,440.454,7.189,696.954,162.118,141.961,392.875,0,1238.353,2,9.45,0.0417288,0.0191753,0.8001848,45.873,13.981,24.117,16.831,2.5,-5.264,-5.112,-6.639,446.36,-1.035,206.872,-2.56,7.71,1.611,8,0.062,3,89.01,0,0,107.029,7,0,32,7,22,9,33,1,0.007
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,3.691,694.027,36.057,171.799,486.171,0,1286.893,3,10.15,0.0105889,0.0253309,0.8244233,46.78,15.488,26.158,19.153,2.352,-4.568,-5.379,-6.692,232.664,-1.423,102.296,-2.493,9.469,1.064,8,-0.029,2,83.077,0,0,127.054,7,0,26,0,26,4,33,1,0.038
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,3.778,725.956,34.999,182.234,508.724,0,1313.39,3,10.15,0.0108672,0.0242168,0.7989461,48.056,16.021,26.595,19.455,2.43,-5.061,-5.379,-7.211,185.259,-1.641,79.966,-2.606,9.669,1.171,8,-0.001,2,81.76,0,0,126.213,7,0,26,0,26,4,33,1,0.009
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,1,4,-1,440.454,6.466,658.977,17.927,149.189,491.86,0,1226.989,1.5,10.2,0.0340698,0.0189573,0.8411149,47.005,14.473,24.48,17.689,2.267,-4.494,-5.312,-6.449,381.187,-0.903,174.425,-2.44,9.093,1.247,5,-0.046,3,86.417,0,0,102.351,7,0,31,4,27,6,33,0,0.051
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,3.417,677.73,22.141,185.712,469.878,0,1273.507,3,10.15,0.009167,0.02594,0.8383827,46.089,15.338,25.991,19.098,2.176,-4.32,-5.379,-6.388,171.71,-1.499,73.664,-2.807,9.581,1.081,8,-0.042,2,79.687,0,0,128.185,7,0,26,0,26,4,33,1,0.033
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,1,4,-2,440.454,6.275,682.731,23.113,163.637,495.981,0,1247.908,1.5,10.2,0.0315551,0.0182977,0.8210519,47.882,14.805,24.758,17.872,2.279,-4.878,-5.312,-6.793,278.055,-1.115,124.029,-2.692,8.934,1.237,5,-0.014,3,84.036,0,0,104.569,7,0,31,4,27,6,33,0,0.012
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,3.93,716.127,35.328,186.724,494.075,0,1311.9,3,10.15,0.0117711,0.0245492,0.8092986,47.856,15.907,26.582,19.362,2.386,-4.908,-5.379,-6.974,167.955,-1.639,71.924,-2.74,9.675,1.151,8,0.01,2,80.745,0,0,127.453,7,0,26,0,26,4,33,1,0.01
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,3,4,-2,440.454,7.751,662.371,84.548,172.215,405.608,0,1204.056,3,9.2,0.0498995,0.0240573,0.8263458,43.98,14.158,25.12,18.038,2.121,-4.664,-5.354,-6.276,230.559,-1.299,101.296,-2.977,8.493,1.947,5,0.014,3,81.651,0,0,118.887,7,0,30,7,23,7,33,0,0.01
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,3.477,678.995,19.352,183.574,476.068,0,1276.812,3,10.15,0.0094678,0.0258917,0.8382689,46.28,15.396,26.062,19.129,2.218,-4.339,-5.379,-6.419,179.913,-1.48,77.475,-2.746,9.582,1.077,8,-0.034,2,80.292,0,0,128.841,7,0,26,0,26,4,33,1,0.036
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,2,0,0,0,0,1,4,-2,440.454,5.765,685.713,20.015,168.595,497.103,0,1252.571,1.5,10.2,0.0265364,0.0182181,0.8195163,48.079,14.892,24.78,17.921,2.273,-4.927,-5.312,-6.823,249.524,-1.17,110.332,-2.78,7.82,1.302,6,-0.004,3,83.158,0,0,105.444,7,0,31,4,27,6,33,0,0.009
Molecule147,OC1(N=NC2=CC([O])c3ccccc3C2[O])C(c4ccccc4)C(=O)c5ccccc5C1=O,1,0,0,0,0,5,1,-2,440.454,3.159,717.081,34.242,187.873,494.966,0,1313.737,3,10.15,0.0075949,0.0245165,0.8089765,47.938,15.939,26.56,19.378,2.39,-4.923,-5.379,-6.983,163.796,-1.652,70.001,-2.758,9.676,1.143,8,0.013,2,80.572,0,0,128.072,7,0,26,0,26,4,33,1,0.009
Molecule148,COc1ccc2C([O])C=C(O)C([O])c2c1,0,0,0,0,0,3,1,-1,208.213,8.476,413.348,177.088,133.997,102.263,0,680.462,2,6.15,0.1055871,0.0210414,0.9051448,20.128,6.778,13.857,10.646,0.265,-1.642,-1.66,-3.555,531.136,-0.708,249.649,-3.341,9.432,0.284,5,-0.636,3,77.275,0,0,78.905,4,0,10,0,10,3,15,0,2.168
Molecule148,COc1ccc2C([O])C=C(O)C([O])c2c1,0,0,0,0,0,3,1,-1,208.213,8.203,413.237,175.16,134.644,103.433,0,679.191,2,6.15,0.0990726,0.021047,0.9042614,20.089,6.771,13.757,10.658,0.254,-1.64,-1.66,-3.574,523.691,-0.715,245.869,-3.349,9.424,0.243,5,-0.639,3,77.1,0,0,78.664,4,0,10,0,10,3,15,0,2.137
Molecule148,COc1ccc2C([O])C=C(O)C([O])c2c1,0,0,0,0,0,3,1,-1,208.213,8.202,413.258,175.162,134.661,103.435,0,679.206,2,6.15,0.0990479,0.0210459,0.9042272,20.089,6.771,13.757,10.658,0.254,-1.64,-1.66,-3.575,523.488,-0.715,245.766,-3.349,9.424,0.243,5,-0.639,3,77.097,0,0,78.664,4,0,10,0,10,3,15,0,2.134
Molecule148,COc1ccc2C([O])C=C(O)C([O])c2c1,0,0,0,0,0,3,1,-1,208.213,8.476,413.347,177.088,133.997,102.262,0,680.46,2,6.15,0.1055884,0.0210414,0.9051457,20.128,6.778,13.857,10.646,0.265,-1.642,-1.66,-3.555,531.137,-0.708,249.65,-3.341,9.432,0.284,5,-0.636,3,77.275,0,0,78.905,4,0,10,0,10,3,15,0,2.168
Molecule149,COc1ccc2C([O])C(=C(O)C([O])c2c1)CCCC3CCCCC3,0,0,0,0,0,7,1,-2,332.439,8.229,639.991,420.654,122.294,97.043,0,1134.261,2,6.15,0.0597025,0.0135899,0.8218639,35.671,10.745,18.324,10.194,2.97,-4.541,-3.886,-4.877,685.778,-1.065,329.067,-2.759,9.415,0.263,5,0.188,3,95.099,0,0,75.224,4,0,16,0,16,9,24,0,0.017
Molecule149,COc1ccc2C([O])C(=C(O)C([O])c2c1)CCCC3CCCCC3,0,0,0,0,0,7,1,-1,332.439,5.565,631.713,412.932,116.933,101.848,0,1129.817,2,6.15,0.0274076,0.013768,0.8304576,35.539,10.703,17.847,10.17,2.992,-4.401,-3.886,-4.761,770.949,-0.989,373.455,-2.644,9.429,0.249,5,0.183,3,96.136,0,0,75.517,4,0,16,0,16,9,24,0,0.03
Molecule149,COc1ccc2C([O])C(=C(O)C([O])c2c1)CCCC3CCCCC3,0,0,0,0,0,7,1,-1,332.439,7.412,631.992,413.736,116.258,101.998,0,1125.848,2,6.15,0.0487986,0.0137619,0.8281458,35.382,10.66,18.072,10.167,2.971,-4.406,-3.886,-4.799,782.398,-0.989,379.453,-2.631,9.398,0.262,5,0.171,3,96.126,0,0,75.571,4,0,16,0,16,9,24,0,0.031
Molecule149,COc1ccc2C([O])C(=C(O)C([O])c2c1)CCCC3CCCCC3,0,0,0,0,0,7,1,-2,332.439,4.216,639.135,426.214,117.47,95.451,0,1136.794,2,6.15,0.0156361,0.0136081,0.8241893,35.757,10.724,17.733,10.148,3.019,-4.526,-3.886,-4.832,761.959,-1.011,368.75,-2.676,9.176,0.005,5,0.196,3,96.204,0,0,74.598,4,0,16,0,16,9,24,0,0.021
Molecule149,COc1ccc2C([O])C(=C(O)C([O])c2c1)CCCC3CCCCC3,0,0,0,0,0,7,1,-1,332.439,5.623,637.752,426.124,116.226,95.402,0,1136.234,2,6.15,0.0278288,0.0136376,0.8257058,35.734,10.711,17.891,10.136,3.025,-4.503,-3.886,-4.807,782.936,-0.995,379.735,-2.653,9.284,0.098,5,0.196,3,96.452,0,0,74.561,4,0,16,0,16,9,24,0,0.023
Molecule149,COc1ccc2C([O])C(=C(O)C([O])c2c1)CCCC3CCCCC3,0,0,0,0,0,7,1,-1,332.439,4.686,631.804,413.811,116.06,101.933,0,1125.35,2,6.15,0.0195166,0.013766,0.8281474,35.361,10.653,17.663,10.165,2.969,-4.403,-3.886,-4.799,785.781,-0.987,381.227,-2.627,9.282,0.106,5,0.17,3,96.149,0,0,75.471,4,0,16,0,16,9,24,0,0.031
Molecule149,COc1ccc2C([O])C(=C(O)C([O])c2c1)CCCC3CCCCC3,0,0,0,0,0,7,1,-1,332.439,7.596,630.602,410.723,117.007,102.872,0,1123.231,2,6.15,0.0513624,0.0137922,0.828684,35.285,10.647,18.08,10.175,2.951,-4.383,-3.886,-4.795,769.71,-0.994,372.806,-2.641,9.404,0.229,5,0.165,3,95.882,0,0,75.368,4,0,16,0,16,9,24,0,0.031
Molecule149,COc1ccc2C([O])C(=C(O)C([O])c2c1)CCCC3CCCCC3,0,0,0,0,0,7,1,-2,332.439,6.092,641.182,420.82,122.061,98.302,0,1133.323,2,6.15,0.0327515,0.0135646,0.8198843,35.646,10.743,17.938,10.204,2.966,-4.561,-3.886,-4.915,689.286,-1.069,330.886,-2.751,9.27,0.142,5,0.184,3,95.115,0,0,75.141,4,0,16,0,16,9,24,0,0.016
Molecule150,Oc1cccc2C([O])C=C(Br)C([O])c12,0,0,0,0,0,3,0,-1,257.083,4.045,403.013,34.11,128.244,167.081,73.579,653.182,3,4.15,0.0250532,0.0178357,0.9033768,19.656,7.643,13.396,10.543,1.016,-2.092,-3.145,-3.892,602.229,-0.484,723.372,-3.006,9.39,0.564,5,-0.504,3,82.645,0,0,63.959,3,0,10,0,10,2,14,0,2.051
Molecule150,Oc1cccc2C([O])C=C(Br)C([O])c12,0,0,0,0,0,3,0,-1,257.083,4.12,401.433,35.761,126.357,165.619,73.696,651.189,3,4.15,0.0260698,0.0179059,0.9050852,19.562,7.614,13.37,10.517,1.018,-2.069,-3.145,-3.858,627.567,-0.465,757.446,-2.977,9.379,0.568,5,-0.507,3,82.977,0,0,63.32,3,0,10,0,10,2,14,0,2.312
Molecule150,Oc1cccc2C([O])C=C(Br)C([O])c12,0,0,0,0,0,3,0,-1,257.083,4.121,401.433,35.761,126.357,165.62,73.696,651.189,3,4.15,0.0260758,0.0179059,0.9050852,19.562,7.614,13.37,10.517,1.018,-2.069,-3.145,-3.858,627.567,-0.465,757.447,-2.977,9.379,0.568,5,-0.507,3,82.977,0,0,63.32,3,0,10,0,10,2,14,0,2.312
